machine_id,defect_flag,temp_zone1,temp_zone2,pressure_main,vibration_motor,voltage_input,usage_hours,error_count_history
DEF-0053,1,74.30934083974078,63.40976485647482,85.34599865109816,2.7593330819907536,194.34928472816156,9946,20
DEF-0102,1,58.72581115622523,57.52305378534376,96.2825912080273,2.1885694466180055,188.82527803231292,11514,44
DEF-0221,1,64.31209153565122,61.209333507567706,75.45714165720031,3.080613458530426,192.70521557087713,7719,33
NRM-0318,0,40.318470968299984,35.18632737568559,94.92681812511643,0.3683113667975409,224.34589949872174,8917,3
NRM-0475,0,52.79668662263836,41.677814089473266,94.86441287890608,0.21292881680178385,218.8412923343247,7063,4
NRM-0098,0,53.910650007657296,41.04550309166223,96.10073526889181,0.7163969618499885,217.30084757689693,1274,4
NRM-0458,0,45.081621061867104,38.738397200665894,108.47739814691906,0.6408150875856317,219.5612267273412,3870,1
DEF-0225,1,78.48280065926399,56.33623185155002,79.47492134963886,2.8925089771381716,189.86048617143152,9517,43
NRM-0070,0,43.536873264238686,42.339157184364055,96.96322783393894,0.48455579095539086,220.85168731725966,6848,1
DEF-0180,1,79.04543374010876,51.9722829667946,97.55723543384333,0.7768966042307415,198.53605841506192,19135,32
DEF-0058,1,58.35772556695577,66.80055683124085,59.44386097541791,3.756025824434138,193.48837878961845,14435,24
DEF-0365,1,67.2462578538902,61.40867531914687,113.52508914045187,2.363856266794759,188.4296634573298,19338,34
DEF-0170,1,49.42417214138266,65.27181774193602,115.07280353108115,2.3367755352151516,194.0697174742856,15527,48
DEF-0033,1,62.568655395929845,63.03064681549542,60.836556093756,2.769119011029002,195.25314905457583,14331,25
DEF-0098,1,60.72592057550524,57.23677113326497,104.45775478073043,3.2788459580160993,201.9295166064555,5793,47
DEF-0375,1,72.90625599162769,65.63100043594571,85.89455855651424,2.8897315521761535,198.28762206742556,19212,5
DEF-0131,1,71.32941633793465,62.14809109566293,93.11531530744666,2.717263069756299,188.61625712089844,17537,11
NRM-0029,0,44.27049705008836,40.22980432227821,100.55129558744454,0.525710784678013,219.25243678961795,3848,1
DEF-0088,1,47.70419906990854,66.20856979826172,121.00566002627069,0.9440485677034002,187.99892224493232,10287,6
NRM-0277,0,45.94012923853262,42.04556318784589,101.44114565172647,0.31530551663163325,217.682010798952,3501,1
DEF-0186,1,73.05192674780947,53.90513738731937,89.22557291561596,2.65726565879019,195.91885567311522,17144,16
NRM-0346,0,45.03978219611433,42.231524234322634,94.25574295035356,0.5512159757332041,222.73725924419426,816,4
NRM-0224,0,52.145664307611476,41.416455855414895,105.50130801615485,0.49641290388497206,220.01518787075625,8286,0
DEF-0453,1,49.72429506190674,60.96784699626789,80.95971228258317,3.2073938446190486,200.84900476294274,5572,47
DEF-0377,1,91.34222043649959,58.91023973365677,73.34021705625472,3.636205545953568,192.3264219609468,16030,46
DEF-0112,1,73.33223877620742,53.36730491945121,84.57163543150494,2.4443281416695917,197.42657998280225,16271,5
NRM-0467,0,57.201608864007454,44.75490414759182,102.75579887211573,0.3256985276683973,220.45809947650423,6069,1
NRM-0296,0,45.83754410884684,37.96762997982769,90.77495996783252,0.6571182260330605,220.12477479276032,5699,3
NRM-0055,0,50.678160043879764,50.053510822930555,103.7452197226302,0.592402661985857,219.65954621681652,5640,4
NRM-0092,0,48.082694771211735,42.98316163326756,97.47475674409856,0.7547348495809388,224.02365199288525,2168,1
DEF-0137,1,61.37161439560341,51.590898374333854,63.62101500008779,1.8018954981031914,198.96828970990177,7050,49
NRM-0419,0,47.61001733956671,43.880138317782226,97.5566055485047,0.257442185376312,221.44776273095857,217,1
NRM-0144,0,48.05627587397109,56.75801026687226,94.29354797621973,0.6314120137518016,220.45928283277973,7428,1
NRM-0133,0,51.072716724784826,53.031323802257766,100.80782252970928,0.3223073595282382,221.23155769817586,4693,1
DEF-0252,1,59.357524013426115,60.922756515985185,113.13164928851813,4.104874310527299,205.307517883182,5161,34
NRM-0380,0,53.764613326439154,49.1070032349588,94.66658648347068,0.5099972070713358,219.33529105296208,7183,1
NRM-0128,0,46.60347615317132,40.87864411341495,103.98497931861138,0.5901477580087093,220.70002239587035,1690,1
DEF-0341,1,47.30924095110882,61.676193435349745,75.78761797539339,1.9990479742227467,195.07689490686053,8167,26
NRM-0124,0,46.030316629475834,31.12731567282803,98.38993411396082,0.45180136122896075,220.01845286828865,634,3
DEF-0445,1,89.19791733010463,55.93493939139814,101.0098384112785,3.537937137031763,195.57173445651844,17180,17
NRM-0016,0,58.2474044716196,50.353052799895934,96.35198765096295,0.5722834634546206,217.4137169124827,3031,0
DEF-0485,1,59.537409618739595,57.74993571002093,108.85723825293859,2.0717319303870214,196.7922680910481,11416,37
DEF-0257,1,67.61662972696479,64.25046994658405,103.1357379360147,2.784933501779874,195.24337419163413,19082,17
DEF-0203,1,59.39551848510476,56.63254687878066,94.18491243335703,1.8317223573921941,205.72574563886695,19577,9
DEF-0392,1,65.5392042530578,74.61677808659545,94.59614782477819,3.9739832356537694,183.33581099737876,6476,31
NRM-0113,0,50.54000371973485,41.644622865467284,99.3537737102374,0.3785415630104317,215.17577218989916,4535,4
NRM-0362,0,42.64755224384375,38.68615112150718,96.12062588416758,0.5157928091336169,218.7178374669233,6674,1
NRM-0283,0,43.679969160263184,44.74065568115049,99.31834578767159,0.9299106527465619,223.66696915435395,2950,0
NRM-0333,0,53.29909142972491,43.02405083484468,104.850185368319,0.3218154815910293,221.43850196611066,8558,2
DEF-0413,1,78.25964674285234,64.88784016080773,78.70732845921414,1.3991661889685165,193.30199182755817,12786,29
NRM-0409,0,53.45036838168306,46.36559217146822,95.00893870744298,0.4994427778666198,218.93381919596834,1406,1
NRM-0310,0,55.05081226763578,38.94658507096562,95.40238766930275,0.7898313206792904,220.09524203992498,1425,4
DEF-0038,1,61.84730755359654,63.79484610246634,78.40762178193643,2.3105451146079927,192.57318226085448,16928,26
DEF-0372,1,73.94577679243757,49.416681195515,82.65074767259198,2.8748846371996732,201.93822153528828,16029,41
DEF-0406,1,56.35434272721698,68.47694229225982,90.65669644070833,2.2953270904775267,193.36440901705595,6920,14
DEF-0273,1,64.94602623638465,55.933226761055415,86.92079588707531,1.414077632171031,193.68608305508766,11411,14
DEF-0111,1,92.96032708335277,58.21733955027962,93.57444393182173,2.0458247721794476,193.8923895165764,18087,14
NRM-0353,0,52.93039517170182,46.45482365068722,97.46495670364972,0.39721987467023134,217.60209720401224,7101,2
NRM-0284,0,44.01259656947178,51.02663366152406,95.8338906727356,0.38282483461041017,216.4165411603323,9381,0
DEF-0166,1,66.01764072987625,58.629840928760274,93.15851966442878,3.204236999402599,202.37926640243643,5552,16
DEF-0065,1,78.53872374165414,56.52927023246253,91.64790109564873,2.7739655344060115,204.55764803254715,14860,42
DEF-0018,1,83.8618590121053,60.872889064159196,93.86325586084146,2.4404432673870664,185.4061439235048,8696,21
DEF-0277,1,65.8966225110826,55.224387103253235,96.35398598390192,4.150019935394516,189.66233542872862,14973,23
DEF-0464,1,61.45938453132911,55.68067717063479,59.77191017466879,1.4988689020126187,198.64955746441436,14116,23
NRM-0107,0,53.46059752544245,41.1991347244239,100.88958403504937,0.753073218606313,222.97332732850634,3929,4
DEF-0426,1,62.45158161945981,58.312358570750696,76.52559381251544,2.092215875851893,190.92320054863688,19453,19
NRM-0468,0,55.838069740104274,45.009537061384535,91.65998646754318,0.5418353301546789,220.95055374244293,4199,1
NRM-0025,0,49.219801166534076,41.74467999042564,96.8302729505329,0.605507431736003,219.4770687253616,8576,3
NRM-0498,0,53.62295889361561,47.2424272709822,99.20731153791772,0.31639618767220695,220.18475358327984,9189,0
DEF-0227,1,43.26178743765303,57.968988806890835,72.56539265418574,2.313862473184001,189.76761028687787,9837,19
DEF-0312,1,70.28068367746235,62.44345976354609,62.71038107002914,1.9454505382108647,185.82171183568983,6141,40
NRM-0248,0,54.044596346963594,42.07772354074781,96.25321155288611,0.45569268048325234,217.64607577446006,1264,3
DEF-0454,1,81.51546269192241,69.36958710515017,85.28390982669605,3.266630743764001,201.94977683443912,8262,9
DEF-0344,1,46.204393719899784,54.054635670980765,92.77219906146279,2.8683357835520384,198.69040187454826,16992,14
DEF-0397,1,74.48121439100645,57.32099268473851,64.38963063610579,1.6067804480410726,201.1790581000347,14665,34
DEF-0331,1,78.08224077825541,66.07134825229639,76.98000000692178,3.6575468305596455,195.70469442795718,16426,23
DEF-0253,1,77.08366230593143,56.87605226532974,102.41775143943627,2.4943657608602114,201.56204310871317,10997,23
NRM-0096,0,45.83181927545774,48.37224701201834,101.73832623203712,0.31569892079523537,219.2170400998236,1240,2
DEF-0343,1,61.96273971223335,63.64342398608458,82.6770450415163,3.321937228271019,191.68139811510144,14010,17
DEF-0330,1,73.85458958900338,63.94567012573339,91.18500125416594,3.3636348966493133,202.12968290739556,6227,6
NRM-0253,0,59.158111423291935,43.274176472751016,102.44627267538164,0.6372707110029067,218.3222146519485,5087,1
DEF-0261,1,63.25624969634689,55.22969126126839,75.69593080470453,1.6445995248382734,185.31740632745942,12896,17
NRM-0161,0,58.113187690177085,45.113154263384345,92.97218473071857,0.30300137483659695,220.3973600190948,837,0
NRM-0273,0,50.57426199781355,46.1610725297745,96.62207806292666,0.5949266908028348,222.93432533930252,9520,0
DEF-0076,1,63.929696400454425,54.82378838790313,81.69526041979226,1.541697685928921,204.82362566458195,12240,30
DEF-0067,1,58.62764467924123,60.601478158559495,97.71658251088124,3.069291902471112,189.37678954081065,15015,38
NRM-0266,0,54.75653122149742,47.63448961832897,99.0456389022341,0.460360864724056,221.02031493783036,1560,2
DEF-0073,1,48.35306803804992,49.66278949980062,88.66319940730817,1.4564243995961175,198.3483627441502,6906,27
DEF-0325,1,67.8012138896945,57.382278093565716,89.43964738137092,1.7725081842875097,195.14437861574504,11963,36
NRM-0219,0,49.17719515188663,36.30299014031632,94.73759961501794,0.6504649786054874,220.7177795198937,8738,2
DEF-0096,1,60.126049760788526,62.01910279339653,73.62914344059794,1.8463988485912848,202.5488565622981,18946,14
NRM-0059,0,39.356329527925936,34.675213062076324,96.5700097914029,0.3144431781878478,219.52124629698218,1046,1
NRM-0300,0,41.5574740596575,39.39976288765064,103.35455624138437,0.6207581040555789,219.21624646922626,4882,1
DEF-0291,1,70.32030193292452,58.09811972890205,85.76971603855448,2.4041019620617012,193.90689644420635,5264,37
DEF-0264,1,62.41599279792832,64.63360498885763,97.31039704785576,2.944303478106575,194.47759326811567,11164,22
NRM-0028,0,48.43741919662165,48.05011584892225,97.6542931746045,0.21437030091098047,221.5226111268189,8439,0
NRM-0006,0,49.289961934852364,41.20573934481181,103.20198592455839,0.529794389865442,217.81288570822352,2718,1
DEF-0092,1,62.25955642768971,63.04056945609167,115.63938742094433,3.1599201489029873,203.86188993488798,11943,42
DEF-0041,1,57.607635685448926,60.07571639129932,96.63111025300097,3.338415795195962,191.85715126262147,5830,23
NRM-0301,0,44.91117845461523,46.90476417846706,97.77526184768915,0.3197009786211688,221.20674634589463,2623,4
DEF-0086,1,47.53838441338809,73.08349973300797,83.53811418116075,2.8956532817139875,198.20291003474577,11283,5
NRM-0134,0,48.3602903986632,49.00540481894093,94.45023581481875,0.7294122755680861,220.28561878488517,4622,4
NRM-0119,0,46.973035380362305,46.38679230982338,99.88860510408144,0.5644164621533971,219.9778159921028,4665,1
DEF-0074,1,68.66598246096848,55.30060106836322,82.2919962399496,1.6526291824888386,194.68660451363414,9188,36
DEF-0353,1,65.82329886717088,55.70456028817965,107.93004177004224,2.2960801241052327,197.2180696134109,17828,47
DEF-0339,1,52.09635515457164,54.47323341223604,101.7327391193364,3.174698097725647,197.79724537997518,19743,19
DEF-0144,1,58.9537222139827,59.84524676034033,97.60101993730257,2.339429641330173,190.46982102748862,12291,19
NRM-0027,0,48.06050395657971,40.27126969651609,103.04123095842485,0.236573616010683,221.55205582768696,2681,3
DEF-0048,1,86.33033374656267,50.23956100238749,87.72322357446625,2.9706537651876608,196.40495933867516,16088,30
DEF-0442,1,56.94942607656596,67.52707800254231,71.1699582647076,2.7825017903983014,200.1696257154278,15973,16
NRM-0077,0,48.90673361282482,50.52815845762036,104.60851742550177,0.44749193534358767,218.9972691610321,1442,0
NRM-0294,0,44.83827580811196,48.126490961164954,99.5867676598668,0.9199516796653117,221.09794383412293,9137,0
NRM-0177,0,60.58373410739825,41.207685188500655,95.1486160803208,0.7916408976774807,217.67307673620002,8052,2
NRM-0478,0,51.24725472965036,46.996140964696636,112.46091999300343,0.4449757143489907,219.3644782119652,5973,4
NRM-0015,0,52.09804986012059,51.54005957830889,94.10591679887601,0.7693339447509732,219.05130911619307,9070,4
DEF-0179,1,52.1700777581143,58.70374778709887,108.50530382064053,3.0191393684055963,188.04001831405995,11656,24
DEF-0323,1,75.60642930486165,53.85225202773792,97.45048834854782,2.1277516345759575,194.4702582284793,13848,41
DEF-0475,1,63.03672443974627,60.337468406236376,96.67629707030103,2.219985236327087,190.01975106999112,16874,14
NRM-0474,0,51.53475375056263,38.81500549318969,98.57543826061267,0.62803392722461,217.9493322189351,6067,0
NRM-0374,0,51.6826919093549,49.57466694940851,98.74013406420755,0.25921237384044604,221.99942960653087,5760,1
NRM-0450,0,52.02901691767875,58.10737393239244,89.54071788864765,0.48922160119737307,216.10576924653077,2680,2
DEF-0135,1,45.70315403685843,65.15922269734317,67.71659440444542,2.713640212695407,199.44815397811718,16713,39
NRM-0209,0,40.175210206665305,53.95632532085353,100.73675636571622,0.5368265546045089,217.44040402776105,5335,1
NRM-0339,0,53.334361725378955,47.1800288761129,104.21919754820868,0.5785268231301935,220.90717104701844,7969,4
NRM-0350,0,44.617615950114356,42.60299143147003,104.54648613174611,0.8052665456825387,215.1514993521256,4898,3
DEF-0318,1,64.06565929083,61.14491212530539,93.59364810544812,3.2231382005894846,187.3016674036334,12151,26
NRM-0155,0,50.95788698097045,38.62753558750489,101.89775152306115,0.723249278103625,223.0160951828383,6895,0
DEF-0031,1,69.13354087623645,50.318118950077,77.28963707831035,3.5915467578562548,200.86014451902201,10600,9
NRM-0068,0,53.410347450313154,45.630889518309836,98.88762551610867,0.9093724391439116,218.6501319624189,8562,1
NRM-0488,0,57.743196475120186,46.60108288974414,106.10647472842574,0.526791676116047,219.80977670459848,9631,1
NRM-0094,0,42.05526358541945,52.400543959773074,97.93504182955128,0.6570250441351254,217.94066754344112,8434,2
NRM-0180,0,49.46662159027839,50.74629675015318,102.77787804070518,0.0688818120513783,219.10064985370755,4673,3
NRM-0087,0,52.16874610443173,38.504022408438324,98.12970175204357,0.28038174131279675,220.07830918362626,6872,3
NRM-0320,0,59.007698069626166,46.06432628263564,103.0172651259355,0.5219548773580746,221.06669111827915,1494,2
DEF-0034,1,58.90626624115586,55.93239451519988,55.22897627718257,2.285585318525702,200.48164894770545,10442,44
NRM-0106,0,49.92822766717926,44.34938685155057,101.24817237894494,0.38635892612071804,219.21491488353806,3897,2
DEF-0228,1,82.49241622043527,63.970085367705664,96.86306019222346,1.5451224717432037,199.67619080699814,19828,25
DEF-0061,1,65.54350577938571,56.490932787362,75.4933341809855,3.6494037380396427,191.49150011496084,12114,16
NRM-0044,0,46.19905275518957,46.43566677061493,107.67574360003775,0.368608964720318,219.24489068718208,964,4
NRM-0007,0,45.88764543575355,45.294921107947985,102.23436250401349,0.431490159828447,220.34092754199315,7666,2
DEF-0498,1,83.96412405772782,61.09892161712231,110.88817880588935,0.8607008908371199,199.07084741666176,11009,49
NRM-0392,0,46.85672847462715,43.612431905698834,94.81845376313115,0.459307771783939,219.92682005131414,9757,3
NRM-0484,0,51.32985083908535,44.27826528626078,101.48327426479209,0.25595286015485585,223.28206366820007,8833,1
DEF-0191,1,78.75706813311619,60.60249979394651,74.56988500306375,1.477581933250899,186.7812964220597,14108,23
DEF-0448,1,69.45538846529006,65.55599678326641,95.59249487697949,2.8764118094086415,188.21088768981224,16767,44
DEF-0262,1,57.821766139482776,57.57819527863822,105.79586149523068,4.126644238882772,188.43121093156984,19298,11
DEF-0011,1,75.6948088619693,62.33897376631576,101.04183526003887,1.8762384954720972,190.78051819828036,11938,13
NRM-0021,0,44.75060379553623,45.206628161353095,102.21501065223687,0.6903099541148087,217.9576750848794,2002,3
DEF-0081,1,70.761745994711,56.76713557878737,73.77677994578407,3.849713308058052,199.40819878474724,13258,45
NRM-0286,0,48.22439172254751,47.07412241017937,98.29211683890821,0.6734386123837879,218.1205948034957,5186,4
NRM-0366,0,35.522211500110416,44.57479846927567,97.84781153649512,0.4343708310346853,217.97639295798245,2611,4
DEF-0472,1,68.7348118773216,56.4560745987673,96.50821276350348,0.3985709941194314,195.21466122607205,18900,30
NRM-0200,0,49.65938287416024,46.81985315426369,110.46598966104972,0.19762331608735725,222.31876208660105,7519,2
DEF-0489,1,76.46879199251899,55.55379585885838,104.3295083735663,3.2008374340238355,202.3633533787549,6517,23
NRM-0356,0,50.89957184773208,49.1891526761474,99.49002641682034,0.33151347397473474,221.50174555880267,1179,2
NRM-0479,0,50.58289256006232,45.81177280408239,94.71338698593951,0.4731880892369741,219.1564910567812,3783,0
DEF-0070,1,71.45375949585147,66.84315778766174,75.52614809129844,3.0488411679987513,200.29212243424794,11941,19
DEF-0455,1,49.92928076821613,65.59228822423938,98.23973466837343,3.053447857466983,202.98686394976258,19026,36
DEF-0124,1,46.59125768668355,53.60211516632149,80.62772133456481,2.520872840168667,197.58829510234563,7866,40
NRM-0222,0,53.373642730317535,44.20217359003974,103.19879720891122,0.44998830884162044,221.1469459738904,7497,3
DEF-0161,1,76.5458428185937,61.4822946699928,89.38713099605987,2.4048016194152853,189.11051678509713,15205,22
DEF-0307,1,66.1391962810077,57.36852734386513,112.58727431459485,3.5641464690449713,201.63484265528336,6842,15
DEF-0360,1,73.4908545045087,68.86395588218357,121.89653383459813,2.846381346182185,199.20004913372804,5277,45
NRM-0303,0,51.056982837353296,51.75557044993358,106.46372644759103,0.8327465664286947,220.6104862530627,9430,1
DEF-0147,1,76.08703580582907,54.155518671291404,78.86228473714588,1.7573844388668396,197.97184404461584,19468,47
NRM-0326,0,53.49549794832754,43.28819182370661,103.69731734617594,0.6728361409683565,218.69297760133392,8527,2
NRM-0275,0,48.57452871478993,50.09974741733184,102.74022487002985,0.3234009552998234,217.91907245876143,8269,0
NRM-0437,0,43.83449347492572,40.486557030889635,101.69588789567742,0.1687238945717949,218.9753653790818,9876,3
DEF-0020,1,40.01240858361289,67.40164280586082,122.38092785044655,3.4854227013728885,193.92837758371903,17688,42
DEF-0491,1,52.48621753572608,57.657830758598166,72.67957886050701,1.6236792775926105,196.49195923283153,11797,49
NRM-0149,0,49.12241286106475,50.0400200214663,97.25197707667583,0.17088147719163718,223.01109038381165,5290,2
NRM-0371,0,51.92142944083649,42.4112127638889,101.08901169874363,0.5951176871857164,216.50620861730889,6796,3
NRM-0385,0,47.96014260949374,44.69939643068802,93.31895249759218,0.7317220733483403,220.2331246984839,7186,2
DEF-0199,1,70.51037302242537,56.99316178024393,94.79672901213806,1.2256050131746645,197.202373689802,13227,24
NRM-0352,0,50.51779971119712,37.60075759781014,91.54994724965532,0.4646355448452991,218.73342962930772,1309,0
DEF-0127,1,47.804589932877796,61.872925547254894,74.26757498877485,0.8045141055690862,193.2456734651323,7343,21
DEF-0235,1,58.43105721028604,54.61669532737835,63.32053750185295,3.5041587875626017,195.94208004148715,15759,14
NRM-0223,0,53.64117914544224,44.16761306525989,97.65101652686926,0.3579983776659957,220.59640055619647,3827,4
NRM-0152,0,55.58416887764977,45.93208084872023,96.34184130545736,0.8780881370311565,220.09861666304045,3409,1
NRM-0375,0,45.50915308423943,39.723882549379816,101.28569232904047,0.8022160390270259,215.73272831668237,6431,4
NRM-0089,0,50.61539100828091,40.54390749946624,99.69079958019658,0.6705191606590205,224.241136240861,7136,4
NRM-0004,0,44.60968925018143,41.81664952497144,99.65861188680331,0.3297259099374377,222.4676344641786,6609,4
NRM-0141,0,35.500531098625004,41.98664057720668,91.25005725588167,0.7244180460644541,218.12770142145817,7316,1
DEF-0087,1,56.85215872009702,52.37854733415004,101.96604471867951,1.5886866171280938,196.33871332851632,11988,47
NRM-0214,0,51.9809970019209,35.95821783791294,102.01718431435646,0.3456577559638919,218.99922781975914,921,2
DEF-0275,1,51.19456654752591,46.20201300363558,105.95062274356397,1.51695966515829,196.0637241922987,9943,7
NRM-0291,0,42.754247384435565,40.968115354409754,100.37847470002546,0.6371179492596832,219.71670282797976,3962,2
DEF-0278,1,66.91520963865965,61.20619068827674,97.81942935893635,2.50464844683396,196.32528022420155,8604,34
NRM-0207,0,45.41929241709328,42.022325324080704,104.50266538665795,0.8398871966017419,219.19640994611675,1136,0
DEF-0153,1,78.82904434464798,57.754180956122184,106.90129787889305,2.0458529818623283,198.65607746671438,19294,30
DEF-0272,1,64.38956574530005,56.320707753385825,91.25020606489865,3.2050278251462148,190.13276629300262,15006,29
NRM-0249,0,59.10271953970908,51.313712415738195,104.38394777276976,0.3632604429491893,221.528596161877,8112,4
NRM-0150,0,54.26710725746057,43.15306633968158,100.48485088380424,0.471142411472652,219.3421118292854,1510,1
DEF-0465,1,68.15341858900653,67.17233434673027,93.85695978627932,1.5450312098713372,193.49326775154225,13954,24
NRM-0290,0,50.252681713964556,52.44901315785677,95.94755708813341,0.4070681095590917,218.3305593811004,2610,4
NRM-0164,0,53.53522947067035,58.74322467241944,100.72946267958429,0.1347909178536198,220.9150329802535,5057,2
DEF-0211,1,82.26833842218761,66.556051151962,100.41609478418057,2.238530965550292,189.0511922913395,11813,20
DEF-0497,1,83.22168949395707,57.944711040664785,88.0357616672329,1.7700900379900881,195.94233864533138,18026,26
DEF-0248,1,55.129182297119776,67.43373567899887,114.58411241016285,4.6000690716973285,196.15466720414997,8083,21
DEF-0195,1,70.6390912005236,63.79464294893383,94.21787135954064,2.5833608831615007,194.6870343605024,17046,8
DEF-0434,1,64.09875259008989,65.116927908137,87.23123005132027,1.9414435735267126,193.62148903539565,11328,44
DEF-0335,1,72.92932940485917,63.296228342162024,104.06355206439838,1.2139521085048206,191.18637610716894,7555,38
DEF-0481,1,81.11790591312396,59.133394228747264,99.1096104504006,2.326871060005929,204.26282364387524,18482,25
DEF-0193,1,75.09817089342634,48.75452135972031,79.75511504473316,2.547313697817938,200.6305851300769,15693,32
NRM-0189,0,52.80533542012958,36.76568070853577,103.02296172351252,0.3648372057933361,216.85684384264164,9508,4
NRM-0013,0,56.74563174084203,46.27129139870498,98.13955879273523,-0.06869705841035513,220.04098602585205,1547,1
NRM-0215,0,52.19250884782869,60.46320639231341,92.67778883293167,0.2574150115099721,221.73910221329558,6056,3
NRM-0160,0,48.28711463959224,36.17208598781242,107.49097643457574,0.4739386817301776,219.43979095164005,6035,1
DEF-0469,1,75.35847304867619,67.72856148829608,78.76285102959598,1.808832706531829,188.08273240965673,16029,17
NRM-0052,0,40.96706013765555,45.977545750787286,94.71471416142111,0.3078407078324846,221.3452154575653,2899,2
NRM-0271,0,47.2288522842617,34.83499632164976,110.56174854742876,0.342023138166616,219.9961887340225,9852,1
NRM-0408,0,44.77235257162973,44.86869603365074,96.87744772455711,0.6493961680209419,220.06298312452398,1295,4
NRM-0236,0,41.67345460661181,43.54239344541252,98.91797789520068,0.5540412582476623,217.349625391686,8967,3
DEF-0060,1,61.56798763368832,62.2883822721442,91.04478996778319,3.2868034450867722,197.36813693863783,11190,45
NRM-0463,0,52.01637281518586,48.731242697159495,96.60923769401221,0.46843159579198335,218.9278364097583,6349,2
DEF-0190,1,76.89470488924641,53.861960924315035,98.96100104774787,3.0609381938487186,193.51218248320004,10450,5
DEF-0268,1,70.51319724761042,57.82397835691516,73.56981654214624,2.325815212409242,189.37853702897084,11985,38
DEF-0393,1,78.49739529550625,54.81524497012529,89.27690877769406,2.6497312163889295,196.14963233946716,12262,8
NRM-0472,0,57.952017842868194,42.15425900663733,96.01443216887509,0.5081849497457845,220.8698820767358,8734,1
NRM-0315,0,58.91227108278657,49.040180947010356,95.75967200984746,0.4152480635954594,219.0931717832323,7520,3
NRM-0043,0,49.64453687156367,48.32708411845889,109.70608718231874,0.3243353845640522,219.24398420196357,5775,0
DEF-0007,1,51.06583059127296,61.09319158026931,103.22641558422916,1.6927317257079137,187.08352893231557,13529,28
DEF-0410,1,75.59480530173339,62.56233258095193,88.88809340354935,2.3062806193408556,193.76845122316595,10041,7
DEF-0090,1,71.83961637474451,59.277379573230476,100.02151427635069,2.3486338724034583,197.8965171843611,14444,18
NRM-0482,0,49.55094413213223,45.16409642689658,103.80488387045914,0.6026607821123778,222.9173712864255,3459,4
DEF-0196,1,63.11103312215525,62.765366382202394,89.49470209636927,1.739721453518612,190.64713691869122,8610,33
NRM-0305,0,43.967934830204754,55.72518210384354,104.47338571219066,0.6939096133778194,220.94270498165545,5124,1
DEF-0437,1,58.82390818199214,66.44698431715013,104.5200971241095,2.3328366758207886,205.5506779104281,19683,35
NRM-0278,0,45.02785739100104,46.24774094799039,94.08471907632806,0.44944734898076294,222.05882620191065,8724,0
NRM-0088,0,51.7335498880246,57.55778275792212,90.79961127747124,0.49354387779010594,221.28108587014955,5722,4
DEF-0361,1,84.81579164815192,63.312405300822576,77.00659577989126,3.1663194628779117,196.2589385344697,18705,49
DEF-0296,1,53.79577340088383,59.45031142314908,75.2004152304065,2.125133654471987,202.16085071762316,17466,8
NRM-0000,0,50.95357483358397,46.330961240936354,104.43515511066452,0.8029564092388308,219.27257790182492,4106,1
NRM-0338,0,46.74842160068953,48.051868498626426,99.74768476298581,0.3340984882235965,221.17700157252239,2588,4
NRM-0367,0,54.052487495751336,49.6624192613516,101.1004116478049,0.5617091805278434,220.97650123596978,3296,0
DEF-0298,1,56.04001193185498,55.34559402903298,95.29811091761765,2.4841717478280274,191.88197282535396,7261,29
DEF-0121,1,71.22799831463922,60.60323612997398,109.68137924624465,2.4934107463503374,201.79578813605278,15273,21
DEF-0258,1,72.1799030991617,68.37773696772243,115.19687527625938,3.087914802779471,192.08293822065934,12999,41
NRM-0262,0,48.38245390208182,44.59560213554437,98.08477918137773,0.6926365485705632,222.82859021200883,3381,0
DEF-0114,1,70.00477519420632,54.73370639677502,84.73977708181819,2.3166271587571265,199.06931954061804,16383,47
NRM-0233,0,53.7828233745657,45.99742649721457,99.59525896878078,0.5157805662289128,219.07725557050642,8038,2
DEF-0292,1,46.14799947978883,58.51866278245559,65.9043449158623,3.1233872274508863,200.25055298054457,10827,8
NRM-0279,0,53.98350963535371,48.22793856087097,100.09690618849012,0.03593688035391531,221.56525965263305,6006,4
DEF-0210,1,53.273967431386836,53.83265949359947,100.42496851165312,4.057234270011812,193.6975071903064,5661,48
DEF-0409,1,60.609940491287716,61.319258505369675,67.13376992818534,3.475602854969796,200.18100916065862,18804,44
NRM-0040,0,41.65700370560902,50.2936426494194,99.13599131301768,0.654384030967335,220.8826143033985,7289,4
NRM-0169,0,54.68017827241954,55.2478746431227,98.57060851903263,0.17759621986549454,218.44176405927465,5362,3
NRM-0009,0,40.711400693211445,52.98024245697778,98.21630718370486,0.9666578643299565,223.91046006181557,2056,3
NRM-0360,0,55.95542927386738,40.906974866699606,105.46053391991214,0.390418939158613,217.32827519166278,7805,1
DEF-0132,1,69.46639731517085,58.93363812017105,106.93604156302715,2.435667381032806,192.67274908797972,8561,43
NRM-0104,0,45.94499568185578,39.429767749190034,101.29330573927695,0.5425479551715321,221.56574746989713,6791,0
NRM-0139,0,46.735957579150984,49.75007914334823,101.215023610272,0.19345988802201383,219.60743869722413,4726,1
DEF-0422,1,59.901414622357166,49.62962020117605,86.80787607777593,2.4701009121611097,193.16385504834753,16862,17
NRM-0330,0,41.33265250981906,46.107466535664166,100.43215094543771,0.4151792368831802,220.98383107630278,9419,0
NRM-0035,0,57.61619310856129,49.589838353331814,96.17069954956848,0.6457818311125565,217.92546851807455,5956,4
